url,title,date,summary
https://www.detik.com/jabar/hukum-dan-kriminal/d-6903698/jual-motor-curian-di-medsos-pria-pengangguran-tasik-diciduk-polisi,"Jual Motor Curian di Medsos, Pria Pengangguran Tasik Diciduk Polisi",2023-08-30 20:30:00,Aparat Polsek Tawang Kota Tasikmalaya menangkap pria berinisial A (30) warga Kabupaten Tasikmalaya terkait dengan penjualan sepeda motor hasil curian.
https://www.detik.com/jabar/berita/d-6904461/pemuda-mabuk-rusak-masjid-di-tasikmalaya,Pemuda Mabuk Rusak Masjid di Tasikmalaya,2023-08-30 19:35:00,"Seorang pemuda merusak bangunan Masjid Jami Al Hidayah, Kampung Cikiara, Kelurahan Panglayungan, Kecamatan Cipedes, Kota Tasikmalaya."
https://www.detik.com/jabar/berita/d-6901818/daftar-alamat-nomor-telepon-polsek-di-kota-dan-kabupaten-tasikmalaya,Daftar Alamat-Nomor Telepon Polsek di Kota dan Kabupaten Tasikmalaya,2023-08-30 02:00:00,"Bagi anda yang ingin mendapatkan layanan polsek di Kota dan Kabupaten Tasikmaaya, berikut detikJabar rangkum alamat, nomor telepon dan perwira yang memimpinnya."
https://www.detik.com/jabar/berita/d-6902459/cara-pemkot-tasikmalaya-cegah-kebakaran-di-tpsa,Cara Pemkot Tasikmalaya Cegah Kebakaran di TPSA,2023-08-30 01:30:00,Dinas Lingkungan Hidup Kota Tasikmalaya melakukan penyemprotan cairan Eco Enzim cegah kebakaran di tempat pembuangan sampah akhir (TPSA).
https://www.detik.com/jabar/berita/d-6901779/10-insan-penggiat-seni-raih-diganjar-anugerah-budaya-kota-bandung-2023,10 Insan Penggiat Seni Raih Diganjar Anugerah Budaya Kota Bandung 2023,2023-08-30 01:00:00,10 Penggiat budaya Kota Bandung berhasil meraih penghargaan pada Anugerah Budaya Kota Bandung. Ini daftarnya.
https://www.detik.com/jabar/berita/d-6901416/duh-bangunan-sejarah-koperasi-di-tasikmalaya-ambruk,Duh! Bangunan Sejarah Koperasi di Tasikmalaya Ambruk,2023-08-29 13:01:00,Bangunan bersejarah yang menjadi tempat Kongres Koperasi pertama di Jalan Moch Hatta Kota Tasikmalaya ambruk akibat lapuk dimakan usia.
https://www.detik.com/jabar/berita/d-6899383/misteri-kematian-heroik-pemuda-korea-selatan-saat-bela-rakyat-garut,Misteri Kematian Heroik Pemuda Korea Selatan Saat Bela Rakyat Garut,2023-08-29 08:00:00,"Yang Chil Sung, atau Yang Chil Seong,alias Komarudin, memang tak setenar seperti artis Korea Selatan masa kini. Tapi jasanya untuk kemerdekaan RI sangat besar."
https://www.detik.com/jabar/bisnis/d-6900025/sunyi-sepi-geliat-ekonomi-di-pasar-rakyat-cibeureum-tasikmalaya,Sunyi Sepi Geliat Ekonomi di Pasar Rakyat Cibeureum Tasikmalaya,2023-08-29 05:30:00,Setahun usai diresmikan aktivitas ekonomi di pasar rakyat Cibeureum Kota Tasikmalaya masih sepi. Mayoritas kios dan los pedagang dalam keadaan tutup.
https://sport.detik.com/sport-lain/d-6901008/ketum-issi-jabar-optimistis-balap-sepeda-kembali-bangkit,Ketum ISSI Jabar Optimistis Balap Sepeda Kembali Bangkit,2023-08-29 03:48:00,"Ketua Umum Pengprov Ikatan Sport Sepada Indonesia (ISSI) Jawa Barat, Iman Firmansyah, mengapresiasi hasil Babak Kualifikasi PON XXI dan Kejurnas ICF 2023."
https://www.detik.com/jabar/berita/d-6900451/jabar-hari-ini-ayah-siksa-anak-gegara-dimintai-uang-jajan-di-sukabumi,Jabar Hari Ini: Ayah Siksa Anak gegara Dimintai Uang Jajan di Sukabumi,2023-08-28 22:00:00,Beragam peristiwa terkini di Jawa Barat tersaji di kanal detikJabar. Salah satunya aksi ayah di Sukabumi menyiksa anak 3 tahun gara-gara dimintai uang jajan.
https://www.detik.com/jabar/berita/d-6899851/boncengan-naik-motor-3-siswa-smp-di-tasik-terperosok-ke-jurang,"Boncengan Naik Motor, 3 Siswa SMP di Tasik Terperosok ke Jurang",2023-08-28 14:50:00,"Tiga siswa SMP Negeri 17 Kota Tasikmalaya terperosok ke jurang sedalam 10 meter akibat kecelakaan motor di Kampung Gobang, Kota Tasikmalaya, Senin (28/8)."
https://www.detik.com/jabar/berita/d-6899226/wanita-berbaju-biru-ditemukan-tewas-di-pinggir-rel-tasikmalaya,Wanita Berbaju Biru Ditemukan Tewas di Pinggir Rel Tasikmalaya,2023-08-28 11:10:00,"Seorang perempuan ditemukan tewas di pinggir rel kereta api sekitar Kampung Cicurug Bata, Kelurahan Cikalang  Tawang Kota Tasikmalaya, Senin (28/8) pagi."
https://www.detik.com/jabar/berita/d-6897181/tak-mau-kecolongan-polisi-imbau-warga-tak-bakar-sampah-di-tpa-cikundul,"Tak Mau Kecolongan, Polisi Imbau Warga Tak Bakar Sampah di TPA Cikundul",2023-08-27 03:00:00,Kasus kebakaran di TPA sampah tengah menjadi sorotan. Polres Sukabumi Kota pun mengimbau warga tak membakar sampah demi mencegah terjadinya kebakaran.
https://www.detik.com/jabar/berita/d-6896760/mengenal-yang-chil-sung-oppa-korea-yang-dianggap-pahlawan-di-garut,"Mengenal Yang Chil Sung, 'Oppa Korea' yang Dianggap Pahlawan di Garut",2023-08-26 19:00:00,"Pemerintah Kabupaten Garut dan Korea Selatan akan mengangkat kisah Yang Chil Sung, atau Yang Chil Seong alias Komarudin ke layar lebar. Siapa Yang Chil Sung?"
https://www.detik.com/jabar/berita/d-6896983/ribuan-warga-priangan-timur-nikmati-bakti-sosial-alumni-akabri-1989,Ribuan Warga Priangan Timur Nikmati Bakti Sosial Alumni AKABRI 1989,2023-08-26 14:29:00,Alumni Taruna AKABRI 1989 menggelar bakti sosial di Kota Tasikmalaya. Ribuan masyarakat menerima manfaat dari acara tersebut.
https://news.detik.com/berita/d-6896868/altar-89-gelar-bakti-kesehatan-sosial-panglima-tni-dan-kapolri-apresiasi,"Altar 89 Gelar Bakti Kesehatan-Sosial, Panglima TNI dan Kapolri Apresiasi",2023-08-26 13:15:00,Kegiatan itu diselenggarakan dalam rangka 34 tahun pengabdian Akabri 1989 (Alumni Lembah Tidar/Altar 1989).
https://www.detik.com/jabar/berita/d-6896590/dprd-ungkap-urgensi-pemekaran-9-cdpob-di-jawa-barat,DPRD Ungkap Urgensi Pemekaran 9 CDPOB di Jawa Barat,2023-08-26 09:16:00,Wakil Ketua DPRD Jabar Ahmad Ruyat mengungkap urgensi terbentuknya daerah otonomi baru (DOB) di Jabar.
https://www.detik.com/jabar/berita/d-6896082/derita-warga-tasikmalaya-2-bulan-kesulitan-air-bersih,Derita Warga Tasikmalaya 2 Bulan Kesulitan Air Bersih,2023-08-26 03:30:00,"Warga di Kampung Cibangbay, Kelurahan Setiawargi, Kecamatan Tamansari, Kota Tasikmalaya, kesulitan air bersih."
https://www.detik.com/jabar/berita/d-6896244/investasi-di-kawasan-arumanis-terus-naik-capai-rp-271-t-dalam-5-tahun,"Investasi di Kawasan Arumanis Terus Naik, Capai Rp 27,1 T dalam 5 Tahun",2023-08-25 20:36:00,"Pembangunan akses jalan yang masif serta banyaknya event yang digelar di sana, mendorong investasi di kawasan yang disebut Arumanis tersebut."
https://www.detik.com/jabar/budaya/d-6895191/pesan-persatuan-dan-kesatuan-dari-kirab-merah-putih-tasikmalaya,Pesan Persatuan dan Kesatuan dari Kirab Merah Putih Tasikmalaya,2023-08-25 15:00:00,Masyarakat Tasikmalaya larut dalam kemeriahan Kirab Merah Putih. Pawai yang diikuti oleh masyarakat wilayah Priangan Timur itu membawa pesan khusus.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6894159/kue-di-meja-bikin-tukang-cilok-tasikmalaya-mau-habisi-ibu,Kue di Meja Bikin Tukang Cilok Tasikmalaya Mau Habisi Ibu,2023-08-25 08:30:00,Amarah tak terbendung Doni terhadap Een (64) ibu kandungnya sendiri berujung bui. Pangkal masalahnya gegara kue di meja.
https://news.detik.com/berita/d-6893612/sahabat-baik-bantu-kakek-abbas-penambal-panci-punya-warung-dan-usaha-snack,Sahabat Baik Bantu Kakek Abbas Penambal Panci Punya Warung dan Usaha Snack,2023-08-24 15:53:00,"Donasi dari sahabat baik dimanfaatkan Kakek Abbas, penambal panci untuk membuka warung hingga memulai usaha snack. Ia juga merenovasi dapur dari donasi itu."
https://www.detik.com/jabar/hukum-dan-kriminal/d-6893554/ancam-ibu-pakai-kapak-doni-tukang-cilok-tasik-dijebloskan-ke-penjara,"Ancam Ibu Pakai Kapak, Doni Tukang Cilok Tasik Dijebloskan ke Penjara",2023-08-24 15:22:00,"Doni (33) tukang cilok di Gunung Tanjung, Kabupaten Tasikmalaya, pemuda yang mengancam ibu kandungnya dengan sebilah kapak akhirnya dijebloskan ke penjara."
https://www.detik.com/jabar/berita/d-6892639/empat-bangunan-dan-belasan-motor-hangus-dalam-kebakaran-di-tasik,Empat Bangunan dan Belasan Motor Hangus dalam Kebakaran di Tasik,2023-08-24 07:51:00,"Kebakaran hebat terjadi di Kampung Gunung Kanyere, Kelurahan Mulyasari, Kota Tasikmalaya, Rabu (23/8/2023) malam. Tiga rumah dan satu musala terbakar"
https://www.detik.com/jabar/hukum-dan-kriminal/d-6892069/beringas-pria-tasikmalaya-ancam-ibu-pakai-kapak,Beringas Pria Tasikmalaya Ancam Ibu Pakai Kapak,2023-08-24 07:30:00,Seorang pria di Tasikmalaya bertindak beringas. Ia mengancam ibunya sendiri sambil membawa kapak.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6891742/kue-bikin-pria-tasikmalaya-nyaris-aniaya-ibu-pakai-kapak,Kue Bikin Pria Tasikmalaya Nyaris Aniaya Ibu Pakai Kapak,2023-08-23 16:45:00,Seorang pria di Tasikmalaya nyaris menyiksa ibunya sendiri gegara kue. Pelaku bahkan membawa kapak sambil mengancam.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6891579/nekat-jualan-miras-pelajar-smk-di-tasik-ditangkap-polisi,"Nekat Jualan Miras, Pelajar SMK di Tasik Ditangkap Polisi",2023-08-23 14:58:00,Seorang pelajar SMK di Kota Tasikmalaya ditangkap polisi gegara menjual minuman keras. Motif ekonomi menjadi alasan pelajar itu nekat menjual minuman keras.
https://www.detik.com/jabar/berita/d-6888983/setelah-bandung-dewa-19-bakal-sapa-baladewa-di-tasikmalaya,"Setelah Bandung, Dewa 19 Bakal Sapa Baladewa di Tasikmalaya",2023-08-22 18:00:00,"Setelah sukses memuaskan penggemarnya di Bandung, grup band Dewa 19 dijadwalkan akan menggelar konser di Tasikmalaya pada 21 Oktober 2023 mendatang."
https://www.detik.com/jabar/berita/d-6888915/mulan-jameela-hingga-ali-syakieb-berebut-kursi-dpr-di-priangan-timur,Mulan Jameela hingga Ali Syakieb Berebut Kursi DPR di Priangan Timur,2023-08-22 12:00:00,Nama-nama beken bakal memperebutkan kursi anggota DPR RI dari dapil Jabar XI. Dapil tersebut meliputi wilayah Priangan Timur.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6888137/intrik-penjual-narkoba-sebarkan-barang-haram-di-tasikmalaya,Intrik Penjual Narkoba Sebarkan Barang Haram di Tasikmalaya,2023-08-22 06:00:00,"Pada periode Juli hingga pertengahan Agustus 2023, Satnarkoba Polres Tasikmalaya Kota mengamankan 20 tersangka kasus penyalahgunaan narkoba."
https://www.detik.com/jabar/hukum-dan-kriminal/d-6888428/semringah-fajar-usai-motor-yang-dicolong-teman-kini-kembali,Semringah Fajar Usai Motor yang Dicolong Teman Kini Kembali,2023-08-22 02:30:00,"Fajar begitu semringah kala sepeda motor yang dulu dicuri temannya kini sudah kembali. Sebaliknya, temannya kini harus berurusan dengan polisi."
https://www.detik.com/jabar/berita/d-6887845/peringatan-dini-kekeringan-di-jabar-bandung-barat-berstatus-awas,"Peringatan Dini Kekeringan di Jabar, Bandung Barat Berstatus Awas",2023-08-21 15:29:00,Kekeringan melanda sejumlah daerah di Jabar. Gubernur Jabar Ridwan Kamil pun mengaku telah menyiagakan petugas untuk membantu daerah-daerah yang kekeringan.
https://www.detik.com/jabar/berita/d-6886081/melihat-keseruan-lomba-ngurek-berhadiah-sepeda-motor-di-tasikmalaya,Melihat Keseruan Lomba Ngurek Berhadiah Sepeda Motor di Tasikmalaya,2023-08-20 14:40:00,"Perlombaan unik dihelat masyarakat Desa Pagersari, Kecamatan Pager Ageung, Kabupaten Tasikmalaya. Mereka menggelar perlombaan ngurek alias memancing belut."
https://www.detik.com/jabar/hukum-dan-kriminal/d-6885423/lihai-penipu-di-tasik-tukar-ponsel-rp-33-juta-dengan-kunci-mobil-palsu,Lihai Penipu di Tasik Tukar Ponsel Rp 33 Juta dengan Kunci Mobil Palsu,2023-08-19 21:51:00,Aksi penipuan menimpa gerai penjual ponsel di Tasikmalaya. Dua unit ponsel dengan nilai Rp 33 juta raib digondol pelaku saat transaksi cash on delivery (COD).
https://news.detik.com/berita/d-6883057/kampung-di-tasikmalaya-3-bulan-diserbu-pasukan-lalat-di-mana-mana,Kampung di Tasikmalaya 3 Bulan Diserbu Pasukan Lalat di Mana-mana,2023-08-18 14:23:00,"Tiga bulan sudah warga Kampung Gunung Jambe, Kelurahan Tugujaya, Kecamatan Cihideung, Kota Tasikmalaya, Jawa Barat, merasa tak nyaman tinggal di rumah."
https://www.detik.com/jabar/berita/d-6882924/langkah-pemkot-tasik-atasi-serbuan-lalat-di-gunung-jambe,Langkah Pemkot Tasik Atasi Serbuan Lalat di Gunung Jambe,2023-08-18 13:17:00,Pemerintah Kota Tasikmalaya mulai turun tangan terkait pencemaran lingkungan yang terjadi di Kampung Gunung Jambe Kelurahan Tugujaya Kecamatan Cihideung.
https://news.detik.com/berita/d-6882777/maut-di-lomba-balap-karung-tahun-lalu-tasikmalaya-kini-jambi,"Maut di Lomba Balap Karung: Tahun Lalu Tasikmalaya, Kini Jambi",2023-08-18 12:02:00,DW meninggal sesaat setelah dirinya sampai finis.
https://www.detik.com/jabar/berita/d-6881802/hujan-membuat-serbuan-lalat-kian-menggila-di-gunung-jambe-tasikmalaya,Hujan Membuat Serbuan Lalat Kian Menggila di Gunung Jambe Tasikmalaya,2023-08-17 18:45:00,"Hujan yang sempat mengguyur Kota Tasikmalaya memicu serbuan lalat di Kampung Gunung Jambe, Cihideung semakin menggila."
https://www.detik.com/jabar/berita/d-6881709/kukuruyuk-jadi-tren-baru-lomba-agustusan-di-tasikmalaya,Kukuruyuk Jadi Tren Baru Lomba Agustusan di Tasikmalaya,2023-08-17 17:15:00,Kukuruyuk menjadi perlombaan favorit baru di Tasikmalaya. Seperti apa permainan ini?
https://www.detik.com/jabar/berita/d-6880955/derita-warga-sekampung-tasikmalaya-dikerubungi-lalat-dan-debu,Derita Warga Sekampung Tasikmalaya Dikerubungi Lalat dan Debu,2023-08-17 14:30:00,Sudah tiga bulan warga sekampung di Tasikmalaya hidup dalam ketidaknyamanan. Mereka dikerubungi lalat dan debu.
https://www.detik.com/jabar/berita/d-6881216/upacara-hut-ri-yang-unik-di-tasik,Upacara HUT RI yang Unik di Tasik,2023-08-17 12:03:00,Warga di salah satu perumahan di Tasikmalaya punya cara unik dalam memperingati HUT ke-78 Kemerdekaan RI. Simak ulasannya.
https://www.detik.com/jabar/berita/d-6880428/7-fakta-kampung-di-tasikmalaya-diserbu-lalat-dan-udara-berdebu,7 Fakta Kampung di Tasikmalaya Diserbu Lalat dan Udara Berdebu,2023-08-17 09:30:00,"Lingkungan penuh debu dan dihinggapi lalat, pemandangan menjijikkan itu kini dirasakan warga di satu kampung yang berada di Kota Tasikmalaya. Ini 7 faktanya."
https://www.detik.com/hikmah/khazanah/d-6879915/7-santri-dan-kiai-bergelar-pahlawan-nasional-ada-pangeran-diponegoro,"7 Santri dan Kiai Bergelar Pahlawan Nasional, Ada Pangeran Diponegoro",2023-08-17 07:00:00,Ada deretan Pahlawan Nasional yang memiliki latar belakang pendidikan agama. Mereka bahkan tergolong kiai yang disegani dan juga lulusan pesantren.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6880673/geger-perempuan-muda-ditemukan-tewas-di-kamar-kost-tasikmalaya,Geger Perempuan Muda Ditemukan Tewas di Kamar Kost Tasikmalaya,2023-08-16 22:57:00,"Seorang perempuan muda ditemukan meninggal dunia di sebuah kamar kost di Kampung Gunung Ceuri, Linggajaya, Kota Tasikmalaya."
https://www.detik.com/jabar/berita/d-6880408/jabar-hari-ini-selebgram-ditangkap-polisi-gegara-promosikan-judi-online,Jabar Hari Ini: Selebgram Ditangkap Polisi gegara Promosikan Judi Online,2023-08-16 22:00:00,Beragam peristiwa terjadi di Jabar. Mulai dari selebgram ditangkap polisi gegara promosikan judi online hingga reaksi Ridwan Kamil digugat Rp 9 triliun.
https://www.detik.com/jabar/berita/d-6879740/daerah-otonomi-baru-jadi-pr-jawa-barat-di-momen-hut-ke-78-ri,Daerah Otonomi Baru Jadi PR Jawa Barat di Momen HUT ke-78 RI,2023-08-16 19:30:00,"Jawa Barat memerlukan daerah otonomi baru (DOB) demi meratakan pembangunan. Saat ini, sudah ada 9 calon daerah persiapan otonomi baru (CDPOB) yang diusulkan."
https://www.detik.com/jabar/berita/d-6879771/lalat-dan-debu-kerubungi-kampung-di-tasikmalaya,Lalat dan Debu Kerubungi Kampung di Tasikmalaya,2023-08-16 16:00:00,"Ratusan warga Kampung Gunung Jambe, Kelurahan Tugujaya, Kecamatan Cihideung, Kota Tasikmalaya mengeluhkan pencemaran lingkungan tempat tinggalnya."
https://inet.detik.com/science/d-6878715/12-ilmuwan-indonesia-yang-karyanya-mendunia,12 Ilmuwan Indonesia yang Karyanya Mendunia,2023-08-16 06:15:00,Ada banyak ilmuwan Indonesia dengan penemuan atau kiprahnya di berbagai bidang yang mengharumkan nama bangsa. Kamu harus tahu!
https://www.detik.com/jabar/berita/d-6877330/pesan-persatuan-dan-kerukunan-dari-anak-anak-tasikmalaya,Pesan Persatuan dan Kerukunan dari Anak-anak Tasikmalaya,2023-08-15 17:00:00,Semangat persatuan dan kerukunan antar umat beragama terasa kental di lingkungan Pondok Pesantren Sabilul Huda Kecamatan Tawang Kota Tasikmalaya.
https://travel.detik.com/domestic-destination/d-6876991/menelusuri-jejak-pertempuran-sengit-di-karangresik-tasikmalaya,Menelusuri Jejak Pertempuran Sengit di Karangresik Tasikmalaya,2023-08-15 11:40:00,"Selain pernah menjadi ibu kota Provinsi Jawa Barat, Tasikmalaya juga sempat menjadi sasaran agresi militer Belanda pada 1947. Begini sejarahnya."
https://www.detik.com/jabar/hukum-dan-kriminal/d-6876848/laporan-warga-bikin-boby-pengedar-sabu-di-tasikmalaya-diciduk-polisi,Laporan Warga Bikin Boby Pengedar Sabu di Tasikmalaya Diciduk Polisi,2023-08-15 08:32:00,"Bekerjasama dengan warga, polisi menangkap Boby, seorang pengedar sabu-sabu asal Salawu, Tasikmalaya."
https://www.detik.com/jabar/wisata/d-6875587/jejak-pertempuran-sengit-di-karangresik-tasikmalaya,Jejak Pertempuran Sengit di Karangresik Tasikmalaya,2023-08-15 08:00:00,"Selain pernah menjadi ibu kota Provinsi Jawa Barat, Tasikmalaya juga sempat menjadi sasaran agresi militer Belanda pada 1947."
https://www.detik.com/jabar/berita/d-6875021/keseruan-peringatan-hari-pramuka-di-taman-kota-tasikmalaya,Keseruan Peringatan Hari Pramuka di Taman Kota Tasikmalaya,2023-08-14 13:30:00,"Peringatan Hari Pramuka, Senin (14/8/2023) di Kota Tasikmalaya dirayakan pelajar dengan beragam kegiatan. Salah satunya dengan aksi memungut sampah."
https://www.detik.com/jabar/sepakbola/d-6874054/jabar-masuk-3-besar-wilayah-paling-rawan-politik-uang-di-indonesia,Jabar Masuk 3 Besar Wilayah Paling Rawan Politik Uang di Indonesia,2023-08-13 16:03:00,Jawa Barat masuk ke dalam 3 daerah di Indonesia yang memiliki tingkat kerentanan politik uang di Indonesia tertinggi.
https://www.detik.com/jabar/berita/d-6873701/kilas-balik-lomba-agustusan-renggut-2-nyawa-warga-tasikmalaya,Kilas Balik Lomba Agustusan Renggut 2 Nyawa Warga Tasikmalaya,2023-08-13 13:43:00,"Lomba Agustusan tahun 2022 lalu di Kota Tasikmalaya menyisakan kisah tragis. Di mana, acara yang seharusnya dirayakan dengan suka cita malah menjadi duka."
https://www.detik.com/jabar/budaya/d-6872763/menilik-saat-tasikmalaya-jadi-ibu-kota-jawa-barat,Menilik Saat Tasikmalaya Jadi Ibu Kota Jawa Barat,2023-08-13 08:30:00,Tasikmalaya sempat menjadi ibu kota pemerintahan Provinsi Jawa Barat buntut peristiwa Bandung Lautan Api.
https://www.detik.com/jabar/berita/d-6870432/mayor-utarya-perwira-bernyali-besar-yang-gugur-oleh-gerombolan-ditii,"Mayor Utarya, Perwira Bernyali Besar yang Gugur oleh Gerombolan DI/TII",2023-08-12 09:30:00,Kota Tasikmalaya menjadi salah satu daerah yang memiliki banyak catatan sejarah perjuangan Indonesia. Salah satunya kisah perjuangan Mayor Utarya.
https://www.detik.com/sumut/berita/d-6871366/preman-ini-aniaya-warga-karena-tak-diberi-rokok,Preman Ini Aniaya Warga Karena Tak Diberi Rokok,2023-08-12 03:00:00,Seorang preman di Tasikmakaya ditangkap polisi usai menganiaya seorang warga. Penganiayaan ini terjadi karena gara-gara tidak diberi rokok.
https://www.detik.com/jabar/berita/d-6870567/catatan-rk-bawa-indikator-makro-di-jabar-terus-meningkat,Catatan RK Bawa Indikator Makro di Jabar Terus Meningkat,2023-08-12 03:00:00,Ridwan Kamil membawa Jabar mengalami peningkatan dalam berbagai hal. Salah satunya dilihat dari indikator umum atau makro.
https://news.detik.com/detiktv/d-6871461/preman-di-tasikmalaya-aniaya-warga-karena-tak-diberi-rokok,Preman di Tasikmalaya Aniaya Warga Karena Tak Diberi Rokok,2023-08-11 17:34:00,"Ajid (42) warga Cikanyere Kota Tasikmalaya, Jawa Barat, ditangkap usai menganiaya seorang warga gara-gara tak diberi rokok, Jumat (11/8/2023)."
https://www.detik.com/jabar/berita/d-6871196/preman-ajid-bikin-kepala-warga-tasik-bocor-gegara-masalah-rokok,Preman Ajid Bikin Kepala Warga Tasik Bocor gegara Masalah Rokok,2023-08-11 17:00:00,"Gegara perkara sebatang rokok, Agus (38) warga Tasikmalaya mengalami luka sobek di kepala usai dilempar batu oleh oleh Ajid (42), seorang preman asal Cikanyere."
https://www.detik.com/properti/berita/d-6870414/profil-bos-baru-rei-crazy-rich-yang-sempat-perbaiki-jalan-di-grobogan-dan-cicalengka,"Profil Bos Baru REI, Crazy Rich yang Sempat Perbaiki Jalan di Grobogan dan Cicalengka",2023-08-11 10:23:00,"Asosiasi pengembang yang tergabung dalam Realestat Indonesia (REI) telah memilih ketua umumnya untuk periode 2023-2027, yaitu Joko Suranto."
https://www.detik.com/jabar/berita/d-6869797/peristiwa-pilu-hingga-peserta-balap-karung-diimbau-pakai-helm,Peristiwa Pilu hingga Peserta Balap Karung Diimbau Pakai Helm,2023-08-11 08:15:00,Sejumlah pihak mewanti-wanti agar perayaan HUT RI bisa berjalan aman. Bahkan di Tasik lomba balap karung disarankan menggunakan helm.
https://news.detik.com/berita/d-6869357/2-warga-tewas-agustusan-lalu-balap-karung-di-tasik-kini-diimbau-pakai-helm,"2 Warga Tewas Agustusan Lalu, Balap Karung di Tasik Kini Diimbau Pakai Helm",2023-08-10 16:19:00,"Warga panitia lomba Agustuan di Tasikmalaya diminta untuk berhati-hati dalam menyelenggarakan lomba. Pasalnya, sudah ada dua warga yang tewas tahun lalu."
https://www.detik.com/jabar/berita/d-6868859/balap-karung-tewaskan-warga-di-tasik-peserta-kini-diimbau-pakai-helm,"Balap Karung Tewaskan Warga di Tasik, Peserta Kini Diimbau Pakai Helm",2023-08-10 15:30:00,Panitia perayaan hari kemerdekaan diimbau memperhatikan unsur-unsur keselamatan peserta saat menghelat pertandingan atau perlombaan khas Agustusan.
https://www.detik.com/jabar/berita/d-6866828/pemkot-tasikmalaya-mulai-gencarkan-vaksinasi-kanker-serviks-dan-diare,Pemkot Tasikmalaya Mulai Gencarkan Vaksinasi Kanker Serviks dan Diare,2023-08-10 02:00:00,Pemerintah Kota Tasikmalaya mulai melakukan persiapan pemberian vaksinasi human papilloma virus (HPV) dan Rotavirus (RV). Ribuan anak dan balita divaksinasi.
https://www.detik.com/sumut/berita/d-6867272/lomba-agustusan-pernah-renggut-2-nyawa-polisi-beri-peringatan,"Lomba Agustusan Pernah Renggut 2 Nyawa, Polisi Beri Peringatan",2023-08-10 01:00:00,Lomba memperingati hari kemerdekaan 17 Agustus di Tasikmalaya pernah merenggut korban jiwa. Polisi peringatkan untuk menjaga keselamatan.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6867229/pencuri-kotak-amal-di-tasikmalaya-lolos-dari-bui-karena-saksi-sibuk,Pencuri Kotak Amal di Tasikmalaya Lolos dari Bui karena Saksi Sibuk,2023-08-09 20:00:00,"Pencuri kotak amal di Masjid As Salam, Tawang, Kota Tasikmalaya lepas dari jerat hukum usai ditangkap warga. Alasannya kemanusiaan dan saksi sibuk."
https://news.detik.com/berita/d-6866523/wanti-wanti-polisi-agar-lomba-agustusan-di-tasik-tak-berujung-maut-lagi,Wanti-wanti Polisi agar Lomba Agustusan di Tasik Tak Berujung Maut Lagi,2023-08-09 11:06:00,Terjadi dua insiden maut saat perlombaan HUT RI di Kota Tasikmalaya tahun lalu. Polisi mewanti-wanti agar kejadian lomba Agustusan itu tak terulang.
https://www.detik.com/jabar/berita/d-6866481/momen-lucu-sandiaga-uno-gelitik-perut-wagub-uu,Momen Lucu Sandiaga Uno Gelitik Perut Wagub Uu,2023-08-09 10:48:00,Momen lucu terjadi saat Menparekraf Sandiaga Salahuddin Uno dan Wagub Jabar Uu Ruzhanul Ulum mengunjungi Desa Wisata Religi Astana di Kabupaten Cirebon.
https://news.detik.com/berita/d-6866458/ridwan-kamil-gaet-855-anak-muda-promosikan-potensi-desa-wisata-di-jabar,Ridwan Kamil Gaet 855 Anak Muda Promosikan Potensi Desa Wisata di Jabar,2023-08-09 10:40:00,Para peserta yang telah melalui tahap pembekalan materi hingga pendampingan pembuatan konten akan mulai mempromosikan desa wisata yang ada di Jawa Barat.
https://www.detik.com/sumut/berita/d-6866337/kala-lomba-balap-karung-karaoke-17-agustus-memakan-korban-jiwa,Kala Lomba Balap Karung-Karaoke 17 Agustus Memakan Korban Jiwa,2023-08-09 09:33:00,"Sudah menjadi tradisi mengadakan lomba 17 Agustus saat peringatan HUT RI. Namun, kegiatan itu pernah merenggut nyawa seorang ibu-ibu dan pria."
https://www.detik.com/jabar/berita/d-6865461/jabar-hari-ini-larangan-sepeda-listrik-mengaspal-di-bandung,Jabar Hari Ini: Larangan Sepeda Listrik Mengaspal di Bandung,2023-08-08 22:00:00,"Sejumlah peristiwa mewarnai pemberitaan di Jawa Barat (Jabar) hari ini, Selasa (8/8/2023), seperti larangan sepeda listrik digunakan di jalan raya Kota Bandung."
https://www.detik.com/jabar/berita/d-6865892/kang-ace-ingatkan-jangan-ada-kanibalisme-politik-bikin-lemah-partai,"Kang Ace Ingatkan Jangan Ada Kanibalisme Politik, Bikin Lemah Partai",2023-08-08 20:10:00,Wakil Ketua Komisi VIII DPR RI itu mengatakan konflik dan gontok-gontokan untuk memperebutkan kursi legislatif justru hanya akan memperlemah partai.
https://www.detik.com/jabar/berita/d-6865163/meneropong-bursa-calon-wali-kota-tasikmalaya-yang-mulai-menghangat,Meneropong Bursa Calon Wali Kota Tasikmalaya yang Mulai Menghangat,2023-08-08 19:19:00,Bursa bakal calon Wali Kota Tasikmalaya mulai menghangat. Sejumlah nama mulai bermunculan digadang-gadang akan berlaga di Pilwakot Tasikmalaya 2024 nanti.
